transaction_id,account_id,amount,currency,status,merchant,payment_method,timestamp
txn_df5a86e60113,acc_00127,415.91,SGD,completed,Lazada,card,2026-08-05T01:10:22Z
txn_be3e30adf62b,acc_00350,227.38,SGD,completed,Lazada,googlepay,2026-08-05T01:10:34Z
txn_7acfce4b643f,acc_00164,236.80,SGD,completed,Lazada,grabpay,2026-08-05T01:10:44Z
txn_203b36e01dbc,acc_00026,168.39,SGD,completed,NTUC FairPrice,paynow,2026-08-05T01:10:50Z
txn_7038a4d620df,acc_00310,821.39,SGD,completed,Grab,grabpay,2026-08-05T01:10:51Z
txn_18b4f83f68f9,acc_00243,446.17,SGD,completed,Grab,googlepay,2026-08-05T01:10:57Z
txn_af609f77cddc,acc_00487,68.69,SGD,completed,Cold Storage,grabpay,2026-08-05T01:10:58Z
txn_e31f0f2c7a59,acc_00001,774.68,SGD,pending,7-Eleven,googlepay,2026-08-05T01:11:27Z
txn_85122220eae8,acc_00010,697.78,SGD,completed,Lazada,card,2026-08-05T01:11:38Z
txn_ba849a914f05,acc_00426,793.82,SGD,completed,Starbucks,googlepay,2026-08-05T01:12:02Z
txn_4ce94c81659e,acc_00047,125.04,SGD,completed,McDonald's,card,2026-08-05T01:12:06Z
txn_7cf335ef6a06,acc_00493,224.12,SGD,completed,7-Eleven,paynow,2026-08-05T01:12:31Z
txn_e382b7087197,acc_00365,452.80,SGD,denied,Guardian,grabpay,2026-08-05T01:13:05Z
txn_c11cd94dc345,acc_00153,191.32,SGD,pending,7-Eleven,applepay,2026-08-05T01:14:00Z
txn_341905ef78d7,acc_00333,306.29,SGD,completed,Starbucks,paynow,2026-08-05T01:14:15Z
txn_19bfaff6a828,acc_00062,378.21,SGD,pending,Grab,paynow,2026-08-05T01:14:26Z
txn_0b60906b5f9f,acc_00275,683.39,SGD,pending,Shopee,googlepay,2026-08-05T01:14:52Z
txn_6da8c0696ac9,acc_00347,247.74,SGD,completed,Shopee,paynow,2026-08-05T01:15:14Z
txn_052638d95400,acc_00093,384.57,SGD,completed,Starbucks,applepay,2026-08-05T01:16:04Z
txn_61d6a30ae353,acc_00066,518.63,SGD,completed,Watsons,grabpay,2026-08-05T01:16:28Z
txn_8d4485fff1fe,acc_00077,492.67,SGD,completed,NTUC FairPrice,paynow,2026-08-05T01:16:46Z
txn_f9e4f20d6a50,acc_00227,564.76,SGD,denied,Shopee,card,2026-08-05T01:16:47Z
txn_ec3f44189eea,acc_00137,857.57,SGD,completed,Cold Storage,card,2026-08-05T01:16:52Z
txn_03af0a0953f1,acc_00236,314.77,SGD,completed,Grab,applepay,2026-08-05T01:17:02Z
txn_8a9c1fe692b2,acc_00487,80.14,SGD,completed,Shopee,googlepay,2026-08-05T01:17:58Z
txn_2e2453004412,acc_00044,257.00,SGD,denied,Watsons,applepay,2026-08-05T01:18:12Z
txn_ad431232ae77,acc_00061,882.64,SGD,completed,Starbucks,applepay,2026-08-05T01:18:16Z
txn_46806a1a9fdd,acc_00294,709.10,SGD,pending,Guardian,grabpay,2026-08-05T01:18:17Z
txn_46529baee739,acc_00300,113.16,SGD,pending,Starbucks,googlepay,2026-08-05T01:18:59Z
txn_0565b46ab26c,acc_00434,5.86,SGD,completed,Grab,card,2026-08-05T01:19:22Z
txn_46e18decc421,acc_00395,413.42,SGD,completed,Lazada,card,2026-08-05T01:19:28Z
txn_887c73f2c6e8,acc_00231,849.12,SGD,pending,Guardian,card,2026-08-05T01:19:42Z
txn_f05880b7affe,acc_00340,145.78,SGD,completed,7-Eleven,card,2026-08-05T01:19:44Z
txn_2455654f2a1d,acc_00500,214.48,SGD,pending,NTUC FairPrice,grabpay,2026-08-05T01:19:44Z
txn_5cc67f44c2d0,acc_00393,445.34,SGD,completed,7-Eleven,paynow,2026-08-05T01:19:45Z
txn_4a99878fd7ed,acc_00016,731.84,MYR,pending,Guardian,paynow,2026-08-05T01:20:04Z
txn_690e513b113b,acc_00455,731.11,SGD,completed,Cold Storage,card,2026-08-05T01:20:45Z
txn_715f3e5e64a1,acc_00390,395.27,SGD,completed,Guardian,paynow,2026-08-05T01:20:52Z
txn_0932e88444b6,acc_00174,285.03,SGD,pending,NTUC FairPrice,applepay,2026-08-05T01:21:01Z
txn_13990388c0c4,acc_00147,582.19,SGD,denied,Lazada,googlepay,2026-08-05T01:21:28Z
txn_79aba9a352c5,acc_00089,440.72,MYR,completed,Guardian,grabpay,2026-08-05T01:21:38Z
txn_12afa12b00e8,acc_00136,346.28,SGD,denied,Guardian,applepay,2026-08-05T01:21:50Z
txn_8b63f823eb4c,acc_00471,271.40,SGD,completed,7-Eleven,card,2026-08-05T01:21:51Z
txn_43ac6c72302a,acc_00059,293.56,SGD,denied,Guardian,card,2026-08-05T01:21:51Z
txn_608795981d49,acc_00209,221.72,SGD,completed,McDonald's,paynow,2026-08-05T01:22:12Z
txn_0374cb5c770c,acc_00235,114.33,SGD,denied,Lazada,card,2026-08-05T01:22:12Z
txn_fee0379b5d04,acc_00046,60.01,SGD,completed,Grab,googlepay,2026-08-05T01:22:28Z
txn_0cec30dacc64,acc_00278,261.70,SGD,completed,Shopee,paynow,2026-08-05T01:22:32Z
txn_44d5aeea31bc,acc_00115,27.80,SGD,completed,Shopee,paynow,2026-08-05T01:23:40Z
txn_8129e15241bb,acc_00266,482.01,MYR,completed,7-Eleven,grabpay,2026-08-05T01:23:57Z
txn_a7b4ac009ed2,acc_00263,544.51,SGD,completed,Shopee,applepay,2026-08-05T01:23:59Z
txn_c8a6e1e45295,acc_00448,529.55,SGD,completed,Cold Storage,applepay,2026-08-05T01:24:13Z
txn_b865d6db0680,acc_00089,249.68,SGD,denied,Guardian,applepay,2026-08-05T01:24:43Z
txn_d8d35555b1f8,acc_00303,536.95,SGD,completed,Cold Storage,card,2026-08-05T01:25:13Z
txn_e7353a21156b,acc_00467,513.38,SGD,pending,McDonald's,googlepay,2026-08-05T01:25:22Z
txn_ed39f0602d60,acc_00068,757.87,SGD,completed,Watsons,googlepay,2026-08-05T01:25:27Z
txn_7d83bd500775,acc_00356,163.99,SGD,pending,7-Eleven,card,2026-08-05T01:25:30Z
txn_3743ecb3b7ad,acc_00424,790.29,SGD,denied,Watsons,applepay,2026-08-05T01:25:44Z
txn_270107115a44,acc_00416,624.62,SGD,completed,Shopee,card,2026-08-05T01:26:04Z
txn_65282a4481b9,acc_00358,466.27,SGD,pending,Cold Storage,paynow,2026-08-05T01:26:58Z
txn_90031f5d3606,acc_00373,785.30,SGD,completed,McDonald's,grabpay,2026-08-05T01:27:02Z
txn_4bcf2fdeba7a,acc_00371,337.46,SGD,pending,Starbucks,grabpay,2026-08-05T01:27:39Z
txn_bcaaf9f50888,acc_00296,167.96,MYR,completed,Lazada,paynow,2026-08-05T01:27:49Z
txn_9245e62664da,acc_00387,131.98,MYR,denied,Starbucks,googlepay,2026-08-05T01:27:56Z
txn_80c4db8ae946,acc_00303,180.45,SGD,completed,Lazada,applepay,2026-08-05T01:28:04Z
txn_86b9f4e46c90,acc_00208,502.56,SGD,pending,Starbucks,applepay,2026-08-05T01:28:38Z
txn_847d60b8cd58,acc_00455,48.78,SGD,completed,McDonald's,googlepay,2026-08-05T01:29:17Z
txn_65f076402347,acc_00451,16.66,SGD,denied,Shopee,applepay,2026-08-05T01:29:21Z
txn_ee8658ad6095,acc_00499,159.88,SGD,completed,Lazada,card,2026-08-05T01:29:53Z
txn_a6a75fa40301,acc_00325,700.23,SGD,completed,Cold Storage,googlepay,2026-08-05T01:29:57Z
txn_69e0e5ca2021,acc_00083,86.44,SGD,denied,Starbucks,googlepay,2026-08-05T01:30:07Z
txn_dcb792169d0e,acc_00260,8.45,SGD,completed,7-Eleven,card,2026-08-05T01:30:16Z
txn_e76a351fdfaf,acc_00265,362.65,SGD,completed,Starbucks,paynow,2026-08-05T01:30:43Z
txn_719ea61c6f04,acc_00445,416.68,SGD,completed,Cold Storage,grabpay,2026-08-05T01:30:46Z
txn_47b228d452f5,acc_00058,516.51,SGD,denied,7-Eleven,googlepay,2026-08-05T01:30:53Z
txn_7801940903aa,acc_00060,103.66,SGD,completed,Shopee,paynow,2026-08-05T01:31:25Z
txn_0acbdb1b8506,acc_00339,46.48,SGD,completed,Guardian,applepay,2026-08-05T01:31:28Z
txn_4b0121cf2cdf,acc_00020,167.87,SGD,pending,Guardian,grabpay,2026-08-05T01:31:39Z
txn_12f66896823b,acc_00157,172.89,SGD,pending,NTUC FairPrice,googlepay,2026-08-05T01:31:49Z
txn_1fad7fe96f84,acc_00195,806.44,SGD,completed,Shopee,grabpay,2026-08-05T01:31:53Z
txn_881ce22c70b9,acc_00472,72.94,SGD,denied,NTUC FairPrice,googlepay,2026-08-05T01:32:19Z
txn_7c1b759cb51c,acc_00361,209.02,SGD,completed,Grab,applepay,2026-08-05T01:32:24Z
txn_26bcc759a60b,acc_00036,87.15,MYR,completed,Grab,applepay,2026-08-05T01:32:53Z
txn_dc8cc9a7df5c,acc_00474,324.40,SGD,pending,Watsons,paynow,2026-08-05T01:33:24Z
txn_9cd7c2921b19,acc_00390,440.15,SGD,completed,7-Eleven,paynow,2026-08-05T01:33:30Z
txn_b4f6bf709f72,acc_00408,136.42,SGD,pending,Shopee,paynow,2026-08-05T01:34:11Z
txn_f318ba0124ad,acc_00156,854.84,SGD,completed,Guardian,googlepay,2026-08-05T01:34:30Z
txn_af850902dbb6,acc_00460,844.11,SGD,denied,Starbucks,grabpay,2026-08-05T01:34:53Z
txn_8339b2c14fdd,acc_00050,177.09,SGD,completed,Watsons,card,2026-08-05T01:35:15Z
txn_cd6ce70e4d39,acc_00418,592.09,SGD,completed,Starbucks,card,2026-08-05T01:35:17Z
txn_3f4cc8af9fbf,acc_00244,648.44,SGD,completed,Shopee,paynow,2026-08-05T01:35:39Z
txn_a2df3981cd44,acc_00176,273.07,SGD,completed,Watsons,paynow,2026-08-05T01:35:42Z
txn_2662f653df52,acc_00247,438.90,SGD,pending,Shopee,applepay,2026-08-05T01:35:50Z
txn_c08ddcd440ce,acc_00349,602.88,SGD,completed,Shopee,paynow,2026-08-05T01:36:08Z
txn_d05c9f4b504a,acc_00048,556.14,SGD,pending,Lazada,card,2026-08-05T01:36:08Z
txn_fda35f44e512,acc_00199,643.02,SGD,completed,NTUC FairPrice,grabpay,2026-08-05T01:36:11Z
txn_9f091dce4352,acc_00464,817.56,SGD,completed,Starbucks,grabpay,2026-08-05T01:36:18Z
txn_9d5fa78aa21e,acc_00429,729.55,SGD,pending,NTUC FairPrice,card,2026-08-05T01:36:23Z
txn_f528d292a4e1,acc_00364,478.55,SGD,completed,Grab,grabpay,2026-08-05T01:36:28Z
txn_81120d9b5455,acc_00052,535.56,SGD,denied,NTUC FairPrice,paynow,2026-08-05T01:36:38Z
txn_28a72e93559c,acc_00427,440.29,SGD,completed,Starbucks,applepay,2026-08-05T01:36:47Z
txn_8466d674bc75,acc_00494,647.89,SGD,completed,Watsons,applepay,2026-08-05T01:37:14Z
txn_e6bf7c1c580c,acc_00483,876.21,MYR,completed,Shopee,grabpay,2026-08-05T01:37:27Z
txn_935f089fa10b,acc_00095,335.49,SGD,completed,Shopee,applepay,2026-08-05T01:37:28Z
txn_4a9a32f5ce54,acc_00050,395.75,SGD,completed,Grab,grabpay,2026-08-05T01:37:36Z
txn_3b1ceef26141,acc_00075,550.02,SGD,completed,7-Eleven,paynow,2026-08-05T01:37:38Z
txn_f0372a5b8035,acc_00421,891.16,SGD,denied,Shopee,applepay,2026-08-05T01:38:02Z
txn_fd675d28e171,acc_00193,766.09,SGD,completed,Cold Storage,googlepay,2026-08-05T01:38:15Z
txn_6b0266c6b7a3,acc_00079,824.88,SGD,pending,NTUC FairPrice,paynow,2026-08-05T01:38:47Z
txn_e44eb20a41c3,acc_00146,611.19,MYR,pending,Watsons,grabpay,2026-08-05T01:39:12Z
txn_bbb3464e5d95,acc_00171,838.12,SGD,completed,Guardian,googlepay,2026-08-05T01:39:25Z
txn_a246dbbee6b3,acc_00337,720.59,SGD,denied,Grab,grabpay,2026-08-05T01:39:35Z
txn_2d03054621e0,acc_00050,343.48,MYR,completed,Lazada,grabpay,2026-08-05T01:40:03Z
txn_095d32870742,acc_00317,797.18,SGD,denied,Lazada,card,2026-08-05T01:40:06Z
txn_9d9c33823106,acc_00062,453.08,SGD,completed,Lazada,googlepay,2026-08-05T01:40:19Z
txn_b2bb990d8848,acc_00153,215.59,SGD,denied,Shopee,applepay,2026-08-05T01:40:45Z
txn_b67aa1670792,acc_00247,790.90,SGD,completed,McDonald's,applepay,2026-08-05T01:40:56Z
txn_25279910b821,acc_00464,636.52,SGD,completed,Guardian,applepay,2026-08-05T01:40:58Z
txn_c0689340c391,acc_00038,6.46,SGD,completed,Lazada,grabpay,2026-08-05T01:41:24Z
txn_db24d4e6b489,acc_00343,188.08,SGD,pending,McDonald's,applepay,2026-08-05T01:41:26Z
txn_9af02d6c8af2,acc_00341,644.09,SGD,denied,Shopee,googlepay,2026-08-05T01:41:29Z
txn_9ce3d617d999,acc_00471,40.69,SGD,denied,McDonald's,grabpay,2026-08-05T01:41:42Z
txn_c57602d3563f,acc_00023,786.48,SGD,denied,McDonald's,paynow,2026-08-05T01:43:18Z
txn_f8d37eb9be29,acc_00472,883.29,SGD,pending,Shopee,googlepay,2026-08-05T01:43:37Z
txn_f5199b4bdba4,acc_00270,683.76,SGD,completed,Shopee,paynow,2026-08-05T01:44:17Z
txn_57816adaf9e1,acc_00087,226.43,SGD,completed,7-Eleven,grabpay,2026-08-05T01:44:36Z
txn_888072e845ff,acc_00319,855.92,SGD,denied,Shopee,paynow,2026-08-05T01:46:20Z
txn_ea1542814637,acc_00421,363.44,SGD,completed,Grab,googlepay,2026-08-05T01:46:38Z
txn_5dcd26fa1a5a,acc_00134,895.43,MYR,denied,Watsons,paynow,2026-08-05T01:46:40Z
txn_c47705af3471,acc_00076,84.36,SGD,completed,Starbucks,googlepay,2026-08-05T01:46:56Z
txn_6cd675ba2964,acc_00260,316.63,SGD,pending,Starbucks,card,2026-08-05T01:46:56Z
txn_1ae0d6ec7dd0,acc_00342,521.33,MYR,completed,7-Eleven,card,2026-08-05T01:47:06Z
txn_f9dcb633f4d9,acc_00280,875.34,SGD,completed,Starbucks,googlepay,2026-08-05T01:48:04Z
txn_e5ad64d51ce6,acc_00306,78.75,SGD,completed,Shopee,googlepay,2026-08-05T01:48:42Z
txn_56421d8a092a,acc_00433,783.00,SGD,completed,Guardian,card,2026-08-05T01:48:44Z
txn_ef3416866454,acc_00022,214.04,SGD,denied,Starbucks,googlepay,2026-08-05T01:49:13Z
txn_bb5e239efb7f,acc_00361,622.42,SGD,denied,Watsons,card,2026-08-05T01:49:58Z
txn_3d1e68bf49ea,acc_00039,676.90,SGD,completed,7-Eleven,grabpay,2026-08-05T01:49:59Z
txn_6c9078468349,acc_00160,868.65,MYR,completed,Grab,card,2026-08-05T01:50:29Z
txn_29abb81cea19,acc_00218,433.32,SGD,pending,Lazada,card,2026-08-05T01:50:40Z
txn_3a138091ae31,acc_00183,785.04,SGD,completed,Shopee,applepay,2026-08-05T01:50:55Z
txn_6d15efd312a8,acc_00085,795.37,SGD,completed,Lazada,applepay,2026-08-05T01:51:22Z
txn_60351b41aba5,acc_00490,816.10,SGD,completed,Lazada,applepay,2026-08-05T01:51:54Z
txn_a9422e419b91,acc_00248,246.79,SGD,completed,McDonald's,applepay,2026-08-05T01:52:02Z
txn_bea94fbdf3b0,acc_00468,303.33,SGD,completed,Shopee,paynow,2026-08-05T01:52:05Z
txn_da166b8f4650,acc_00365,420.02,SGD,pending,Shopee,applepay,2026-08-05T01:52:10Z
txn_e67b7a57684e,acc_00039,639.71,SGD,completed,Lazada,grabpay,2026-08-05T01:52:16Z
txn_c81b4b2b15c9,acc_00221,219.54,SGD,completed,Guardian,applepay,2026-08-05T01:52:40Z
txn_f0a7fe34af35,acc_00013,507.15,SGD,pending,Cold Storage,googlepay,2026-08-05T01:53:35Z
txn_c922f3bc3531,acc_00488,160.02,SGD,completed,7-Eleven,grabpay,2026-08-05T01:53:42Z
txn_064e009825db,acc_00181,380.23,SGD,completed,McDonald's,card,2026-08-05T01:53:48Z
txn_83efa2b8c0e7,acc_00377,538.48,SGD,completed,Watsons,card,2026-08-05T01:53:50Z
txn_5e1f334be986,acc_00047,410.16,SGD,completed,Shopee,grabpay,2026-08-05T01:53:51Z
txn_6546c3f764d2,acc_00495,147.95,SGD,denied,Shopee,grabpay,2026-08-05T01:53:59Z
txn_e4d9e27c5b94,acc_00340,645.47,SGD,pending,Cold Storage,applepay,2026-08-05T01:54:30Z
txn_4439d26878a2,acc_00146,148.70,SGD,completed,NTUC FairPrice,card,2026-08-05T01:54:31Z
txn_d3ac707d7fc0,acc_00483,238.79,SGD,completed,Starbucks,card,2026-08-05T01:55:19Z
txn_b2279de8720d,acc_00033,569.82,SGD,completed,Starbucks,grabpay,2026-08-05T01:55:25Z
txn_807643d05bc1,acc_00008,409.83,SGD,completed,Guardian,card,2026-08-05T01:56:12Z
txn_842e152ec4e7,acc_00162,663.83,SGD,completed,Watsons,applepay,2026-08-05T01:56:15Z
txn_4c6f07a68a02,acc_00299,575.88,SGD,denied,McDonald's,googlepay,2026-08-05T01:56:44Z
txn_8d7768ee90f2,acc_00327,731.25,SGD,completed,Grab,paynow,2026-08-05T01:56:48Z
txn_fcd53ee1a447,acc_00143,230.55,SGD,completed,Cold Storage,applepay,2026-08-05T01:56:50Z
txn_8073a8fd0649,acc_00361,30.32,SGD,denied,Starbucks,paynow,2026-08-05T01:56:59Z
txn_5aaebb3f67bb,acc_00204,570.27,MYR,denied,7-Eleven,paynow,2026-08-05T01:57:18Z
txn_8ddb2d1ae821,acc_00487,128.92,SGD,denied,Cold Storage,googlepay,2026-08-05T01:57:27Z
txn_85cdd03dab5f,acc_00396,483.06,SGD,denied,Grab,paynow,2026-08-05T01:57:30Z
txn_56bf32b8230f,acc_00026,119.24,SGD,completed,Grab,applepay,2026-08-05T01:57:31Z
txn_928bcc075c7f,acc_00101,458.75,SGD,pending,Grab,paynow,2026-08-05T01:57:42Z
txn_acb71703a79f,acc_00363,83.07,SGD,completed,Watsons,applepay,2026-08-05T01:58:16Z
txn_05a5944013f8,acc_00015,731.55,SGD,completed,7-Eleven,applepay,2026-08-05T01:58:35Z
txn_53b7f23afafc,acc_00122,595.44,SGD,completed,Guardian,grabpay,2026-08-05T01:58:40Z
txn_c5f83c0ce53e,acc_00165,319.06,SGD,denied,Starbucks,grabpay,2026-08-05T01:58:58Z
txn_8a08285c2fb4,acc_00199,283.54,SGD,completed,Grab,grabpay,2026-08-05T01:59:03Z
txn_2b4b3685e057,acc_00178,598.17,SGD,completed,Watsons,googlepay,2026-08-05T01:59:12Z
txn_f88dd1decaad,acc_00344,7.84,SGD,pending,NTUC FairPrice,card,2026-08-05T01:59:28Z
txn_e7218f5a0872,acc_00400,129.31,SGD,pending,Guardian,googlepay,2026-08-05T01:59:39Z
txn_7e4f6e07198c,acc_00456,763.30,SGD,completed,NTUC FairPrice,applepay,2026-08-05T01:59:41Z
txn_44c5cbbef456,acc_00209,845.03,MYR,completed,7-Eleven,paynow,2026-08-05T02:00:18Z
txn_639efcc1fc6d,acc_00273,686.57,MYR,completed,Watsons,card,2026-08-05T02:01:12Z
txn_6a6403a7edc4,acc_00426,573.56,SGD,completed,Grab,googlepay,2026-08-05T02:01:54Z
txn_009d01672f11,acc_00084,417.37,SGD,denied,Lazada,grabpay,2026-08-05T02:02:11Z
txn_0000ae36fb33,acc_00194,880.18,SGD,completed,Starbucks,googlepay,2026-08-05T02:02:19Z
txn_f5c5eda649d0,acc_00322,415.90,SGD,completed,McDonald's,applepay,2026-08-05T02:02:22Z
txn_b6637354aded,acc_00238,627.99,SGD,completed,Grab,paynow,2026-08-05T02:02:25Z
txn_0479f72d638d,acc_00227,192.22,SGD,pending,Watsons,grabpay,2026-08-05T02:02:47Z
txn_bc71a004a7f4,acc_00169,242.81,SGD,completed,Cold Storage,googlepay,2026-08-05T02:02:57Z
txn_5fb9aab311f6,acc_00348,707.48,SGD,pending,Starbucks,paynow,2026-08-05T02:03:03Z
txn_17105c9578c2,acc_00436,536.38,MYR,completed,7-Eleven,paynow,2026-08-05T02:03:22Z
txn_12daebd9aeff,acc_00042,220.14,MYR,pending,Grab,grabpay,2026-08-05T02:04:18Z
txn_25b4e277dbf6,acc_00111,682.13,SGD,denied,Starbucks,applepay,2026-08-05T02:04:46Z
txn_6d6a11fbdc6b,acc_00136,650.56,SGD,denied,Cold Storage,grabpay,2026-08-05T02:05:05Z
txn_2647e578c5e1,acc_00176,263.73,SGD,denied,Guardian,paynow,2026-08-05T02:05:12Z
txn_c8e1b0a91962,acc_00454,44.71,SGD,pending,Lazada,card,2026-08-05T02:05:28Z
txn_ae2e2fa44be6,acc_00267,708.73,SGD,denied,Shopee,grabpay,2026-08-05T02:05:35Z
txn_75a0a1965a4b,acc_00442,77.98,SGD,completed,Shopee,applepay,2026-08-05T02:05:46Z
txn_3f059dbc1d81,acc_00301,571.77,SGD,completed,Starbucks,paynow,2026-08-05T02:06:29Z
txn_18d27e2c61bd,acc_00169,475.52,SGD,completed,Lazada,googlepay,2026-08-05T02:07:06Z
txn_c4c2b4a0c36c,acc_00411,575.92,SGD,denied,Starbucks,grabpay,2026-08-05T02:07:21Z
txn_0ceedde53314,acc_00084,827.78,MYR,completed,Cold Storage,card,2026-08-05T02:07:36Z
txn_604caea99039,acc_00239,238.98,SGD,completed,Lazada,grabpay,2026-08-05T02:07:40Z
txn_77b5b9a667c0,acc_00094,497.30,SGD,denied,McDonald's,applepay,2026-08-05T02:08:26Z
txn_c4c40aad47bb,acc_00131,692.05,SGD,completed,Starbucks,paynow,2026-08-05T02:08:41Z
txn_bfeac435892b,acc_00207,555.79,SGD,denied,Guardian,paynow,2026-08-05T02:08:44Z
txn_245aa1db8f0f,acc_00486,101.44,MYR,completed,Shopee,paynow,2026-08-05T02:08:50Z
txn_42a6d3786240,acc_00450,757.44,SGD,completed,Guardian,card,2026-08-05T02:08:51Z
txn_9e1910182a75,acc_00231,352.14,SGD,completed,Shopee,grabpay,2026-08-05T02:08:56Z
txn_9dd3b6f49bf1,acc_00449,247.80,SGD,pending,Watsons,paynow,2026-08-05T02:09:41Z
txn_76e6ba9e6b40,acc_00016,31.47,SGD,completed,Lazada,grabpay,2026-08-05T02:09:44Z
txn_2fd6a91c2099,acc_00409,714.71,SGD,completed,Watsons,paynow,2026-08-05T02:09:50Z
txn_02dfcaec3a5a,acc_00111,145.70,SGD,completed,Watsons,card,2026-08-05T02:09:58Z
txn_9398631e6946,acc_00026,228.77,SGD,pending,Shopee,card,2026-08-05T02:10:10Z
txn_9ca3ce9e020b,acc_00100,48.96,SGD,completed,Watsons,card,2026-08-05T02:10:34Z
txn_b9fdc3a90141,acc_00066,706.02,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T02:10:48Z
txn_39220e85037d,acc_00126,724.70,SGD,completed,McDonald's,card,2026-08-05T02:10:52Z
txn_1ec13d8a37c4,acc_00159,214.66,SGD,completed,Guardian,card,2026-08-05T02:10:54Z
txn_7bd6ce4982e7,acc_00401,581.24,SGD,completed,Grab,paynow,2026-08-05T02:11:04Z
txn_bad16d3b2690,acc_00303,290.63,SGD,pending,7-Eleven,paynow,2026-08-05T02:11:30Z
txn_c73d307c4ca3,acc_00297,68.04,SGD,completed,Grab,googlepay,2026-08-05T02:11:37Z
txn_ce973e23470a,acc_00372,559.71,SGD,completed,Shopee,card,2026-08-05T02:12:08Z
txn_d83bcbdd8d35,acc_00381,173.04,SGD,completed,Watsons,grabpay,2026-08-05T02:12:57Z
txn_c49e74b49028,acc_00218,889.37,SGD,denied,Shopee,googlepay,2026-08-05T02:13:05Z
txn_d203419cf022,acc_00080,172.93,SGD,completed,Guardian,googlepay,2026-08-05T02:13:09Z
txn_c0c00bb8ae10,acc_00128,144.03,SGD,denied,McDonald's,paynow,2026-08-05T02:13:42Z
txn_ca07a6b873b3,acc_00376,459.83,SGD,completed,Cold Storage,card,2026-08-05T02:13:48Z
txn_d7f6d76830ed,acc_00335,454.79,SGD,completed,NTUC FairPrice,googlepay,2026-08-05T02:14:18Z
txn_b94c7df19035,acc_00135,397.16,SGD,completed,Cold Storage,googlepay,2026-08-05T02:14:39Z
txn_fb217997ad1e,acc_00299,651.28,SGD,completed,7-Eleven,paynow,2026-08-05T02:15:42Z
txn_c3c6785b79cc,acc_00005,551.31,SGD,pending,Shopee,grabpay,2026-08-05T02:16:20Z
txn_1415d28aeca3,acc_00447,455.94,SGD,completed,Lazada,paynow,2026-08-05T02:16:29Z
txn_c2bf300169ac,acc_00043,300.77,SGD,completed,Lazada,card,2026-08-05T02:17:07Z
txn_a22f840f26ae,acc_00155,111.86,SGD,pending,Guardian,applepay,2026-08-05T02:17:12Z
txn_a4805b1d7697,acc_00019,175.80,MYR,completed,McDonald's,applepay,2026-08-05T02:17:36Z
txn_fe3bd2b207fc,acc_00372,337.58,SGD,completed,Guardian,applepay,2026-08-05T02:17:53Z
txn_265340a93b1d,acc_00479,554.98,SGD,pending,Grab,googlepay,2026-08-05T02:18:40Z
txn_bf0091e59c11,acc_00235,474.56,SGD,denied,7-Eleven,paynow,2026-08-05T02:18:46Z
txn_1ee25719576d,acc_00401,20.37,SGD,completed,Guardian,grabpay,2026-08-05T02:18:53Z
txn_0f14545cc278,acc_00202,265.32,SGD,pending,Lazada,grabpay,2026-08-05T02:18:57Z
txn_19885afcbcc0,acc_00375,793.04,SGD,denied,Cold Storage,grabpay,2026-08-05T02:19:52Z
txn_e83bc8943fe9,acc_00042,126.69,SGD,pending,Shopee,paynow,2026-08-05T02:20:18Z
txn_fd8c9a33f2ad,acc_00492,47.48,SGD,pending,McDonald's,grabpay,2026-08-05T02:20:42Z
txn_d732b49812fe,acc_00479,54.24,SGD,denied,Lazada,grabpay,2026-08-05T02:20:42Z
txn_8588d1fb626e,acc_00076,218.23,SGD,pending,Starbucks,grabpay,2026-08-05T02:20:44Z
txn_530379f53209,acc_00403,898.86,MYR,denied,Shopee,paynow,2026-08-05T02:20:56Z
txn_25f7f81d50b1,acc_00377,218.59,SGD,completed,Cold Storage,paynow,2026-08-05T02:21:14Z
txn_14909110e095,acc_00242,843.57,SGD,completed,Shopee,grabpay,2026-08-05T02:21:35Z
txn_839543910a6b,acc_00232,157.46,SGD,completed,7-Eleven,grabpay,2026-08-05T02:21:51Z
txn_45e5375cf7fc,acc_00352,166.17,MYR,completed,Cold Storage,card,2026-08-05T02:22:33Z
txn_8b9950efd998,acc_00067,94.68,SGD,denied,Cold Storage,paynow,2026-08-05T02:22:37Z
txn_b2f4b65e616c,acc_00381,342.56,SGD,denied,Starbucks,googlepay,2026-08-05T02:22:39Z
txn_70331d233af9,acc_00283,176.41,MYR,denied,Guardian,paynow,2026-08-05T02:22:46Z
txn_4f8e6c9decd3,acc_00313,839.88,MYR,denied,NTUC FairPrice,card,2026-08-05T02:22:46Z
txn_e35b7795cef7,acc_00009,203.67,SGD,pending,7-Eleven,paynow,2026-08-05T02:22:47Z
txn_25effe73f4f3,acc_00024,35.14,SGD,pending,Shopee,paynow,2026-08-05T02:23:33Z
txn_24a4c256f3e8,acc_00328,64.06,SGD,completed,NTUC FairPrice,paynow,2026-08-05T02:24:08Z
txn_5f1f8641b3f2,acc_00336,32.87,SGD,pending,Lazada,grabpay,2026-08-05T02:24:18Z
txn_1883302adf00,acc_00042,602.31,MYR,completed,NTUC FairPrice,card,2026-08-05T02:24:39Z
txn_e8155ec647d8,acc_00183,406.56,SGD,completed,Cold Storage,grabpay,2026-08-05T02:24:48Z
txn_041cc97c1a5e,acc_00204,600.57,SGD,pending,McDonald's,grabpay,2026-08-05T02:24:49Z
